id,target
test_id118,1.9586670398712158
test_id119,0.0
test_id120,0.0
test_id121,0.0
test_id122,0.0
test_id123,0.0
test_id124,0.0
test_id125,0.0
test_id126,0.0
test_id127,0.0
test_id128,0.0
test_id129,9.876609802246094
test_id130,20.313623428344727
test_id131,2.996904134750366
test_id132,10.418251037597656
test_id133,13.115762710571289
test_id134,0.0
test_id135,9.455058097839355
test_id136,13.266031265258789
test_id137,0.0
test_id138,12.157007217407227
test_id139,0.0
test_id140,12.747769355773926
test_id141,12.643497467041016
test_id142,1.9885287284851074
test_id143,0.0
test_id144,0.0
test_id145,2.3110971450805664
test_id146,11.537979125976562
test_id147,0.0
test_id148,0.0
test_id149,17.794164657592773
test_id150,0.0
test_id151,0.0
test_id152,16.95843505859375
test_id153,12.886794090270996
test_id154,14.157124519348145
test_id155,0.0
test_id156,16.894508361816406
test_id157,12.202239036560059
test_id158,0.0
test_id159,2.181960344314575
test_id160,3.523775339126587
test_id161,11.772468566894531
test_id162,0.0
test_id163,8.711414337158203
test_id164,0.0
test_id165,0.0
test_id166,0.0
test_id167,0.0
test_id168,0.0
test_id169,0.0
test_id170,14.565512657165527
test_id171,0.0
test_id172,0.0
test_id173,0.0
test_id174,0.0
test_id175,0.0
test_id176,21.98540687561035
test_id177,3.4143762588500977
test_id178,0.0
test_id179,0.0
test_id180,0.0
test_id181,0.0
test_id182,11.864429473876953
test_id183,7.286341667175293
test_id184,12.887330055236816
test_id185,0.0
test_id186,0.0
test_id187,17.0977840423584
test_id188,0.0
test_id189,3.9599156379699707
test_id190,0.0
test_id191,0.0
test_id192,0.0
test_id193,14.216236114501953
test_id194,0.0
test_id195,18.623069763183594
test_id196,0.0
test_id197,0.0
test_id198,9.288946151733398
test_id199,2.232595920562744
test_id200,12.898621559143066
test_id201,18.11746597290039
test_id202,0.0
test_id203,18.268783569335938
test_id204,0.0
test_id205,0.0
test_id206,7.320803165435791
test_id207,0.0
test_id208,2.2970619201660156
test_id209,12.74203872680664
test_id210,12.277572631835938
test_id211,0.0
test_id212,19.865846633911133
test_id213,14.84361457824707
test_id214,13.009326934814453
test_id215,0.0
test_id216,12.46642780303955
test_id217,13.70533561706543
test_id218,0.0
test_id219,0.0
test_id220,0.0
test_id221,12.565699577331543
test_id222,0.0
test_id223,7.459714412689209
test_id224,19.75391960144043
test_id225,13.141070365905762
test_id226,18.661039352416992
test_id227,0.0
test_id228,20.01273536682129
test_id229,17.107229232788086
test_id230,0.0
test_id231,0.0
test_id232,0.0
test_id233,19.428529739379883
test_id234,0.0
test_id235,12.722609519958496
test_id236,0.0
test_id237,0.0
test_id238,0.0
test_id239,0.0
test_id240,0.0
test_id241,0.0
test_id242,11.131999015808105
test_id243,7.558249473571777
test_id244,0.0
test_id245,0.0
test_id246,0.0
test_id247,0.0
test_id248,0.0
test_id249,0.0
test_id250,13.758194923400879
test_id251,13.026994705200195
test_id252,13.059513092041016
test_id253,13.579656600952148
test_id254,0.0
test_id255,0.0
test_id256,15.732460021972656
test_id257,0.0
test_id258,0.0
test_id259,11.117805480957031
test_id260,0.0
test_id261,2.721187114715576
test_id262,9.556328773498535
test_id263,13.440326690673828
test_id264,17.01360511779785
test_id265,7.630398273468018
test_id266,8.276480674743652
test_id267,0.0
test_id268,13.094347953796387
test_id269,0.0
test_id270,0.0
test_id271,7.961268901824951
test_id272,11.725603103637695
test_id273,0.0
test_id274,0.0
test_id275,19.973093032836914
test_id276,0.0
test_id277,11.791068077087402
test_id278,15.041211128234863
test_id279,15.594925880432129
test_id280,7.039124965667725
test_id281,0.0
test_id282,17.219886779785156
test_id283,0.0
test_id284,0.0
test_id285,0.0
test_id286,0.0
test_id287,12.91809368133545
test_id288,0.0
test_id289,13.499287605285645
test_id290,0.0
test_id291,0.0
test_id292,0.0
test_id293,14.061927795410156
test_id294,14.66565227508545
test_id295,6.722842693328857
test_id296,19.595548629760742
test_id297,17.18587303161621
test_id298,0.0
test_id299,0.0
test_id300,0.0
test_id301,10.84505844116211
test_id302,12.648808479309082
test_id303,0.0
test_id304,10.461721420288086
test_id305,12.56381893157959
test_id306,0.0
test_id307,0.0
test_id308,18.342592239379883
test_id309,0.0
test_id310,0.0
test_id311,0.0
test_id312,12.54092788696289
test_id313,0.0
test_id314,0.0
test_id315,23.14174461364746
test_id316,0.0
test_id317,14.153285026550293
test_id318,0.0
test_id319,11.853528022766113
test_id320,13.006381034851074
test_id321,4.009938716888428
test_id322,0.0
test_id323,0.0
test_id324,0.0
test_id325,0.0
test_id326,2.5486268997192383
test_id327,0.0
test_id328,2.946829319000244
test_id329,0.0
test_id330,17.594240188598633
test_id331,16.530527114868164
test_id332,0.0
test_id333,0.0
test_id334,0.0
test_id335,6.893014907836914
test_id336,0.0
test_id337,0.0
test_id338,11.939109802246094
test_id339,13.528617858886719
test_id340,11.986701011657715
test_id341,3.713660955429077
test_id342,0.0
test_id343,0.0
test_id344,0.0
test_id345,2.3095808029174805
test_id346,17.424097061157227
test_id347,0.0
test_id348,13.444085121154785
test_id349,10.795866012573242
test_id350,0.0
test_id351,0.0
test_id352,0.0
test_id353,12.915376663208008
test_id354,20.651329040527344
test_id355,0.0
test_id356,0.0
test_id357,0.0
test_id358,9.983369827270508
test_id359,0.0
test_id360,0.0
test_id361,13.771718978881836
test_id362,4.815722465515137
test_id363,0.0
test_id364,2.472747802734375
test_id365,13.4923677444458
test_id366,11.710503578186035
test_id367,16.818262100219727
test_id368,11.605387687683105
test_id369,17.406286239624023
test_id370,3.711458921432495
test_id371,21.143884658813477
test_id372,0.0
test_id373,17.307626724243164
test_id374,0.0
test_id375,0.0
test_id376,4.064680576324463
test_id377,0.0
test_id378,15.057058334350586
test_id379,19.71879005432129
test_id380,0.0
test_id381,0.0
test_id382,18.608972549438477
test_id383,0.0
test_id384,0.0
test_id385,0.0
test_id386,0.0
test_id387,0.0
test_id388,12.14171028137207
test_id389,0.0
test_id390,0.0
test_id391,0.0
test_id392,0.0
test_id393,16.92919158935547
test_id394,0.0
test_id395,0.0
test_id396,0.0
test_id397,18.051475524902344
test_id398,0.0
test_id399,2.728473663330078
test_id400,0.0
test_id401,0.0
test_id402,0.0
test_id403,8.501713752746582
test_id404,14.831543922424316
test_id405,0.0
test_id406,0.0
test_id407,0.0
test_id408,15.511314392089844
test_id409,0.0
test_id410,5.36544942855835
test_id411,21.01898765563965
test_id412,0.0
test_id413,14.153125762939453
test_id414,0.0
test_id415,11.499932289123535
test_id416,0.0
test_id417,0.0
test_id418,15.977579116821289
test_id419,0.0
test_id420,13.473281860351562
test_id421,14.132018089294434
test_id422,0.0
test_id423,15.341412544250488
test_id424,0.0
test_id425,14.349588394165039
test_id426,1.9772050380706787
test_id427,12.006525993347168
test_id428,0.0
test_id429,0.0
test_id430,11.658631324768066
test_id431,3.1091134548187256
test_id432,14.674407958984375
test_id433,0.0
test_id434,0.0
test_id435,12.608448028564453
test_id436,11.771045684814453
test_id437,9.625757217407227
test_id438,0.0
test_id439,0.0
test_id440,0.0
test_id441,3.5767548084259033
test_id442,17.781192779541016
test_id443,0.0
test_id444,0.0
test_id445,3.1488804817199707
test_id446,0.0
test_id447,0.0
test_id448,14.152059555053711
test_id449,0.0
test_id450,0.0
test_id451,9.910990715026855
test_id452,0.0
test_id453,13.024882316589355
test_id454,0.0
test_id455,0.0
test_id456,5.602019786834717
test_id457,0.0
test_id458,0.0
test_id459,0.0
test_id460,0.0
test_id461,14.450151443481445
test_id462,12.166244506835938
test_id463,12.532615661621094
test_id464,0.0
test_id465,13.206467628479004
test_id466,9.334752082824707
test_id467,2.3083794116973877
test_id468,0.0
test_id469,0.0
test_id470,14.951730728149414
test_id471,0.0
test_id472,3.6081888675689697
test_id473,11.985894203186035
test_id474,13.623040199279785
test_id475,0.0
test_id476,0.0
test_id477,0.0
test_id478,19.063873291015625
test_id479,13.912922859191895
test_id480,21.438392639160156
test_id481,16.25571060180664
test_id482,0.0
test_id483,5.358907222747803
test_id484,2.643202543258667
test_id485,9.112266540527344
test_id486,0.0
test_id487,0.0
test_id488,0.0
test_id489,0.0
test_id490,20.64863395690918
test_id491,0.0
test_id492,13.456445693969727
test_id493,20.11517906188965
test_id494,13.865113258361816
test_id495,0.0
test_id496,0.0
test_id497,0.0
test_id498,0.0
test_id499,9.26112174987793
test_id500,13.91681957244873
test_id501,11.563265800476074
test_id502,7.4894819259643555
test_id503,6.479994297027588
test_id504,12.047389030456543
test_id505,11.738296508789062
test_id506,0.0
test_id507,7.318329334259033
test_id508,20.42563247680664
test_id509,18.046852111816406
test_id510,14.091209411621094
test_id511,0.0
test_id512,0.0
test_id513,11.021435737609863
test_id514,0.0
test_id515,0.0
test_id516,12.304555892944336
test_id517,6.296438694000244
test_id518,0.0
test_id519,0.0
test_id520,13.212235450744629
test_id521,0.0
test_id522,0.0
test_id523,15.999442100524902
test_id524,0.0
test_id525,19.79513168334961
test_id526,0.0
test_id527,12.600539207458496
test_id528,0.0
test_id529,0.0
test_id530,0.0
test_id531,18.651639938354492
test_id532,21.955791473388672
test_id533,12.530523300170898
test_id534,10.002277374267578
test_id535,14.101781845092773
test_id536,2.426518678665161
test_id537,0.0
test_id538,0.0
test_id539,0.0
test_id540,0.0
test_id541,0.0
test_id542,0.0
test_id543,12.046581268310547
test_id544,16.89360809326172
test_id545,0.0
test_id546,13.42966079711914
test_id547,0.0
test_id548,0.0
test_id549,0.0
test_id550,13.478456497192383
test_id551,0.0
test_id552,13.927512168884277
test_id553,0.0
test_id554,15.450238227844238
test_id555,0.0
test_id556,5.671121120452881
test_id557,12.370013236999512
test_id558,9.89424991607666
test_id559,0.0
test_id560,0.0
test_id561,0.0
test_id562,0.0
test_id563,0.0
test_id564,0.0
test_id565,13.973954200744629
test_id566,0.0
test_id567,12.77419376373291
test_id568,9.016780853271484
test_id569,0.0
test_id570,4.206963062286377
test_id571,12.935858726501465
test_id572,13.410676002502441
test_id573,14.022530555725098
test_id574,0.0
test_id575,17.033048629760742
test_id576,0.0
test_id577,0.0
test_id578,0.0
test_id579,12.794132232666016
test_id580,0.0
test_id581,17.044973373413086
test_id582,0.0
test_id583,2.200338840484619
test_id584,19.89059829711914
test_id585,18.73655128479004
test_id586,0.0
test_id587,0.0
test_id588,9.1126127243042
test_id589,0.0
test_id590,16.296205520629883
test_id591,18.099254608154297
test_id592,0.0
test_id593,0.0
test_id594,0.0
test_id595,0.0
test_id596,0.0
test_id597,0.0
test_id598,0.0
test_id599,12.360602378845215
test_id600,0.0
test_id601,8.532386779785156
test_id602,3.043177843093872
test_id603,12.388866424560547
test_id604,0.0
test_id605,15.364952087402344
test_id606,12.507389068603516
test_id607,0.0
test_id608,16.80860137939453
test_id609,15.037190437316895
test_id610,15.640700340270996
test_id611,0.0
test_id612,0.0
test_id613,0.0
test_id614,5.455306529998779
test_id615,13.9614839553833
test_id616,8.361151695251465
test_id617,8.580819129943848
test_id618,5.1458563804626465
test_id619,3.037013053894043
test_id620,0.0
test_id621,18.07524871826172
test_id622,9.519161224365234
test_id623,0.0
test_id624,0.0
test_id625,4.181713104248047
test_id626,13.106819152832031
test_id627,12.03320598602295
test_id628,2.096658706665039
test_id629,3.6439201831817627
test_id630,0.0
test_id631,11.827691078186035
test_id632,3.3022050857543945
test_id633,0.0
test_id634,0.0
test_id635,0.0
test_id636,18.97703742980957
test_id637,0.0
test_id638,0.0
test_id639,0.0
test_id640,10.283425331115723
test_id641,16.209030151367188
test_id642,0.0
test_id643,0.0
test_id644,0.0
test_id645,15.335845947265625
test_id646,4.358139991760254
test_id647,9.303083419799805
test_id648,16.961336135864258
test_id649,0.0
test_id650,6.213259220123291
test_id651,0.0
test_id652,11.146600723266602
test_id653,16.011526107788086
test_id654,0.0
test_id655,0.0
test_id656,0.0
test_id657,0.0
test_id658,0.0
test_id659,0.0
test_id660,0.0
test_id661,17.558544158935547
test_id662,13.976109504699707
test_id663,0.0
test_id664,13.978109359741211
test_id665,13.042879104614258
test_id666,0.0
test_id667,12.222003936767578
test_id668,13.67293930053711
test_id669,0.0
test_id670,20.539512634277344
test_id671,16.857177734375
test_id672,0.0
test_id673,13.799482345581055
test_id674,12.91230297088623
test_id675,12.820104598999023
test_id676,12.448735237121582
test_id677,12.158781051635742
test_id678,0.0
test_id679,0.0
test_id680,0.0
test_id681,0.0
test_id682,16.977933883666992
test_id683,0.0
test_id684,11.845338821411133
test_id685,0.0
test_id686,0.0
test_id687,0.0
test_id688,0.0
test_id689,3.591914415359497
test_id690,9.45085620880127
test_id691,2.083000898361206
test_id692,0.0
test_id693,17.3139591217041
test_id694,0.0
test_id695,0.0
test_id696,0.0
test_id697,3.027146577835083
test_id698,0.0
test_id699,16.282926559448242
test_id700,13.79807186126709
test_id701,0.0
test_id702,0.0
test_id703,0.0
test_id704,5.196017265319824
test_id705,13.580764770507812
test_id706,0.0
test_id707,0.0
test_id708,17.78976821899414
test_id709,0.0
test_id710,12.246010780334473
test_id711,9.16266918182373
test_id712,12.50086498260498
test_id713,17.08486557006836
test_id714,0.0
test_id715,0.0
test_id716,0.0
test_id717,3.1261796951293945
test_id718,0.0
test_id719,0.0
test_id720,17.35895538330078
test_id721,0.0
test_id722,0.0
test_id723,2.3003780841827393
test_id724,16.297861099243164
test_id725,0.0
test_id726,0.0
test_id727,0.0
test_id728,13.129255294799805
test_id729,0.0
test_id730,0.0
test_id731,0.0
test_id732,0.0
test_id733,13.439682960510254
test_id734,0.0
test_id735,0.0
test_id736,0.0
test_id737,2.2544472217559814
test_id738,17.090192794799805
test_id739,20.341754913330078
test_id740,19.273056030273438
test_id741,10.931896209716797
test_id742,19.970401763916016
test_id743,18.59233283996582
test_id744,8.023459434509277
test_id745,0.0
test_id746,19.53609275817871
test_id747,0.0
test_id748,10.435625076293945
test_id749,0.0
test_id750,0.0
test_id751,0.0
test_id752,11.014850616455078
test_id753,10.861907005310059
test_id754,2.285945177078247
test_id755,0.0
test_id756,2.3189170360565186
test_id757,0.0
test_id758,0.0
test_id759,0.0
test_id760,14.292559623718262
test_id761,13.416680335998535
test_id762,20.210922241210938
test_id763,0.0
test_id764,2.0649726390838623
test_id765,8.730087280273438
test_id766,0.0
test_id767,19.044628143310547
test_id768,0.0
test_id769,19.600080490112305
test_id770,0.0
test_id771,0.0
test_id772,12.866780281066895
test_id773,0.0
test_id774,0.0
test_id775,13.545771598815918
test_id776,0.0
test_id777,0.0
test_id778,14.234973907470703
test_id779,0.0
test_id780,5.688863277435303
test_id781,13.543987274169922
test_id782,0.0
test_id783,0.0
test_id784,0.0
test_id785,10.584379196166992
test_id786,8.21300220489502
test_id787,10.777466773986816
test_id788,14.288228034973145
test_id789,0.0
test_id790,8.433541297912598
test_id791,9.877603530883789
test_id792,7.193591117858887
test_id793,0.0
test_id794,0.0
test_id795,0.0
test_id796,0.0
test_id797,0.0
test_id798,0.0
test_id799,0.0
test_id800,0.0
test_id801,17.042247772216797
test_id802,0.0
test_id803,19.878509521484375
test_id804,16.42038917541504
test_id805,0.0
test_id806,2.27736234664917
test_id807,0.0
test_id808,9.916421890258789
test_id809,9.902002334594727
test_id810,0.0
test_id811,11.651904106140137
test_id812,0.0
test_id813,0.0
test_id814,0.0
test_id815,0.0
test_id816,0.0
test_id817,0.0
test_id818,0.0
test_id819,17.032114028930664
test_id820,0.0
test_id821,0.0
test_id822,0.0
test_id823,0.0
test_id824,21.982421875
test_id825,12.1939058303833
test_id826,0.0
test_id827,0.0
test_id828,0.0
test_id829,0.0
test_id830,0.0
test_id831,15.084869384765625
test_id832,0.0
test_id833,8.408544540405273
test_id834,0.0
test_id835,0.0
test_id836,0.0
test_id837,0.0
test_id838,0.0
test_id839,6.004125118255615
test_id840,0.0
test_id841,2.2080938816070557
test_id842,0.0
test_id843,0.0
test_id844,12.876450538635254
test_id845,6.353476047515869
test_id846,0.0
test_id847,0.0
test_id848,0.0
test_id849,0.0
test_id850,0.0
test_id851,0.0
test_id852,0.0
test_id853,0.0
test_id854,0.0
test_id855,12.062223434448242
test_id856,18.36449432373047
test_id857,0.0
test_id858,5.684832572937012
test_id859,0.0
test_id860,13.89072036743164
test_id861,7.28631067276001
test_id862,13.581958770751953
test_id863,11.149164199829102
test_id864,0.0
test_id865,0.0
test_id866,9.85554313659668
test_id867,14.33688735961914
test_id868,11.642088890075684
test_id869,0.0
test_id870,0.0
test_id871,0.0
test_id872,13.399110794067383
test_id873,0.0
test_id874,0.0
test_id875,13.22401237487793
test_id876,0.0
test_id877,0.0
test_id878,0.0
test_id879,12.76378345489502
test_id880,0.0
test_id881,0.0
test_id882,10.251241683959961
test_id883,0.0
test_id884,14.862418174743652
test_id885,13.381112098693848
test_id886,16.93795394897461
test_id887,0.0
test_id888,0.0
test_id889,18.73534393310547
test_id890,18.095195770263672
test_id891,17.832164764404297
test_id892,18.34954071044922
test_id893,22.782962799072266
test_id894,17.074447631835938
test_id895,0.0
test_id896,14.171860694885254
test_id897,17.278976440429688
test_id898,11.904961585998535
test_id899,10.976834297180176
test_id900,6.28889274597168
test_id901,18.0623836517334
test_id902,0.0
test_id903,0.0
test_id904,0.0
test_id905,0.0
test_id906,8.97686767578125
test_id907,0.0
test_id908,20.846891403198242
test_id909,19.819799423217773
test_id910,0.0
test_id911,4.384796619415283
test_id912,0.0
test_id913,7.708736419677734
test_id914,12.826823234558105
test_id915,0.0
test_id916,14.512430191040039
test_id917,0.0
test_id918,0.0
test_id919,0.0
test_id920,0.0
test_id921,0.0
test_id922,0.0
test_id923,16.4022274017334
test_id924,0.0
test_id925,16.973352432250977
test_id926,15.746316909790039
test_id927,16.541797637939453
test_id928,16.126216888427734
test_id929,0.0
test_id930,0.0
test_id931,3.8708338737487793
test_id932,4.636718273162842
test_id933,4.6669535636901855
test_id934,0.0
test_id935,0.0
test_id936,0.0
test_id937,18.88850975036621
test_id938,12.32746696472168
test_id939,13.385929107666016
test_id940,0.0
test_id941,3.4185495376586914
test_id942,0.0
test_id943,0.0
test_id944,0.0
test_id945,0.0
test_id946,0.0
test_id947,8.364516258239746
test_id948,0.0
test_id949,0.0
test_id950,5.097921371459961
test_id951,0.0
test_id952,0.0
test_id953,16.545156478881836
test_id954,8.691596031188965
test_id955,0.0
test_id956,12.100380897521973
test_id957,0.0
test_id958,6.2062296867370605
test_id959,5.5750508308410645
test_id960,0.0
test_id961,0.0
test_id962,17.30196762084961
test_id963,0.0
test_id964,2.531874656677246
test_id965,0.0
test_id966,0.0
test_id967,12.804290771484375
test_id968,0.0
test_id969,0.0
test_id970,0.0
test_id971,11.334096908569336
test_id972,0.0
test_id973,0.0
test_id974,11.79379940032959
test_id975,11.583575248718262
test_id976,0.0
test_id977,0.0
test_id978,0.0
test_id979,0.0
test_id980,13.5989351272583
test_id981,0.0
test_id982,0.0
test_id983,17.016443252563477
test_id984,0.0
test_id985,18.2596378326416
test_id986,23.77618408203125
test_id987,0.0
test_id988,0.0
test_id989,0.0
test_id990,0.0
test_id991,13.652015686035156
test_id992,0.0
test_id993,8.231719970703125
test_id994,0.0
test_id995,13.354105949401855
test_id996,0.0
test_id997,0.0
test_id998,0.0
test_id999,0.0
test_id1000,12.14141845703125
test_id1001,0.0
test_id1002,12.728225708007812
test_id1003,0.0
test_id1004,0.0
test_id1005,4.47886848449707
test_id1006,7.8844990730285645
test_id1007,18.400836944580078
test_id1008,0.0
test_id1009,3.8692030906677246
test_id1010,14.615019798278809
test_id1011,0.0
test_id1012,0.0
test_id1013,0.0
test_id1014,0.0
test_id1015,0.0
test_id1016,0.0
test_id1017,13.551342964172363
test_id1018,16.960195541381836
test_id1019,17.593120574951172
test_id1020,0.0
test_id1021,0.0
test_id1022,11.97033405303955
test_id1023,13.05262279510498
test_id1024,0.0
test_id1025,10.586612701416016
test_id1026,0.0
test_id1027,11.357133865356445
test_id1028,0.0
test_id1029,15.45199966430664
test_id1030,13.501238822937012
test_id1031,17.704416275024414
test_id1032,0.0
test_id1033,20.143062591552734
test_id1034,0.0
test_id1035,4.11731481552124
test_id1036,0.0
test_id1037,13.694955825805664
test_id1038,13.867137908935547
test_id1039,0.0
test_id1040,0.0
test_id1041,14.364192962646484
test_id1042,0.0
test_id1043,0.0
test_id1044,0.0
test_id1045,0.0
test_id1046,2.2858164310455322
test_id1047,6.286464691162109
test_id1048,13.302082061767578
test_id1049,12.473694801330566
test_id1050,10.481689453125
test_id1051,3.1912591457366943
test_id1052,13.171050071716309
test_id1053,0.0
test_id1054,17.700952529907227
test_id1055,0.0
test_id1056,14.666718482971191
test_id1057,15.824193954467773
test_id1058,0.0
test_id1059,0.0
test_id1060,2.2787790298461914
test_id1061,0.0
test_id1062,0.0
test_id1063,0.0
test_id1064,15.18687915802002
test_id1065,14.270879745483398
test_id1066,20.45672607421875
test_id1067,5.098533630371094
test_id1068,6.4917826652526855
test_id1069,0.0
test_id1070,0.0
test_id1071,0.0
test_id1072,0.0
test_id1073,3.591198444366455
test_id1074,13.571730613708496
test_id1075,9.056480407714844
test_id1076,0.0
test_id1077,0.0
test_id1078,5.681956768035889
test_id1079,0.0
test_id1080,0.0
test_id1081,0.0
test_id1082,0.0
test_id1083,0.0
test_id1084,19.164657592773438
test_id1085,12.68174934387207
test_id1086,14.192148208618164
test_id1087,13.467665672302246
test_id1088,0.0
test_id1089,0.0
test_id1090,0.0
test_id1091,0.0
test_id1092,0.0
test_id1093,0.0
test_id1094,4.884731292724609
test_id1095,5.478981971740723
test_id1096,0.0
test_id1097,3.6791024208068848
test_id1098,0.0
test_id1099,13.889106750488281
test_id1100,0.0
test_id1101,0.0
test_id1102,13.653579711914062
test_id1103,0.0
test_id1104,19.220548629760742
test_id1105,0.0
test_id1106,20.809467315673828
test_id1107,18.232072830200195
test_id1108,17.094161987304688
test_id1109,6.347408771514893
test_id1110,0.0
test_id1111,0.0
test_id1112,0.0
test_id1113,17.61162567138672
test_id1114,13.1217622756958
test_id1115,3.0657143592834473
test_id1116,0.0
test_id1117,9.592890739440918
test_id1118,16.999650955200195
test_id1119,4.006755828857422
test_id1120,0.0
test_id1121,0.0
test_id1122,14.435996055603027
test_id1123,0.0
test_id1124,19.55461311340332
test_id1125,0.0
test_id1126,0.0
test_id1127,0.0
test_id1128,0.0
test_id1129,0.0
test_id1130,6.960117816925049
test_id1131,7.788181781768799
test_id1132,0.0
test_id1133,0.0
test_id1134,0.0
test_id1135,11.470758438110352
test_id1136,16.881206512451172
test_id1137,0.0
test_id1138,9.822429656982422
test_id1139,14.673123359680176
test_id1140,2.281010389328003
test_id1141,0.0
test_id1142,0.0
test_id1143,0.0
test_id1144,15.654342651367188
test_id1145,11.402788162231445
test_id1146,0.0
test_id1147,2.191645622253418
test_id1148,13.266999244689941
test_id1149,10.513605117797852
test_id1150,0.0
test_id1151,15.616340637207031
test_id1152,11.377944946289062
test_id1153,0.0
test_id1154,0.0
test_id1155,0.0
test_id1156,9.936479568481445
test_id1157,8.004327774047852
test_id1158,0.0
test_id1159,0.0
test_id1160,17.192153930664062
test_id1161,13.40898323059082
test_id1162,2.1862940788269043
test_id1163,0.0
test_id1164,0.0
test_id1165,0.0
test_id1166,12.431234359741211
test_id1167,0.0
test_id1168,0.0
test_id1169,0.0
test_id1170,10.824884414672852
test_id1171,12.412247657775879
test_id1172,0.0
test_id1173,0.0
test_id1174,10.008718490600586
test_id1175,20.92222785949707
test_id1176,0.0
test_id1177,12.594268798828125
test_id1178,18.21775245666504
test_id1179,0.0
test_id1180,12.688855171203613
test_id1181,15.38306999206543
test_id1182,18.03141975402832
test_id1183,6.751084804534912
test_id1184,0.0
test_id1185,0.0
test_id1186,0.0
test_id1187,8.612533569335938
test_id1188,16.15201759338379
test_id1189,12.83829402923584
test_id1190,0.0
test_id1191,14.361653327941895
test_id1192,13.848607063293457
test_id1193,4.757678985595703
test_id1194,0.0
test_id1195,0.0
test_id1196,0.0
test_id1197,22.77312660217285
test_id1198,13.082311630249023
test_id1199,0.0
test_id1200,0.0
test_id1201,0.0
test_id1202,0.0
test_id1203,0.0
test_id1204,0.0
test_id1205,0.0
test_id1206,0.0
test_id1207,18.64787483215332
test_id1208,0.0
test_id1209,0.0
test_id1210,0.0
test_id1211,12.764908790588379
test_id1212,6.299686908721924
test_id1213,2.9573004245758057
test_id1214,5.387530326843262
test_id1215,0.0
test_id1216,13.394943237304688
test_id1217,3.744901418685913
test_id1218,0.0
test_id1219,0.0
test_id1220,12.83936882019043
test_id1221,3.6215128898620605
test_id1222,0.0
test_id1223,0.0
test_id1224,11.229540824890137
test_id1225,0.0
test_id1226,0.0
test_id1227,16.991506576538086
test_id1228,8.592012405395508
test_id1229,10.635184288024902
test_id1230,0.0
test_id1231,0.0
test_id1232,0.0
test_id1233,2.27594256401062
test_id1234,0.0
test_id1235,12.944596290588379
test_id1236,12.313033103942871
test_id1237,19.87190818786621
test_id1238,0.0
test_id1239,5.576944828033447
test_id1240,11.351852416992188
test_id1241,0.0
test_id1242,0.0
test_id1243,0.0
test_id1244,0.0
test_id1245,0.0
test_id1246,0.0
test_id1247,0.0
test_id1248,2.5170717239379883
test_id1249,0.0
test_id1250,0.0
test_id1251,0.0
test_id1252,12.07400894165039
test_id1253,0.0
